age;job;marital;education;latitude;longitude;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
45;unemployed;married;primary;33.902866;-117.89309;no;1292;yes;no;unknown;14;may;70;2;-1;0;unknown;no
61;retired;married;secondary;33.902866;-117.89309;no;4248;yes;no;unknown;14;may;71;1;-1;0;unknown;no
54;management;divorced;secondary;33.902866;-117.89309;no;155;yes;no;unknown;14;may;75;1;-1;0;unknown;no
46;blue-collar;married;primary;33.902866;-117.89309;no;501;yes;no;unknown;14;may;230;2;-1;0;unknown;no
51;admin.;married;primary;33.902866;-117.89309;no;658;yes;no;unknown;14;may;369;1;-1;0;unknown;no
42;blue-collar;married;secondary;33.902866;-117.89309;no;3743;yes;no;unknown;14;may;136;1;-1;0;unknown;no
42;blue-collar;married;primary;33.902866;-117.89309;no;329;yes;no;unknown;14;may;22;4;-1;0;unknown;no
60;management;married;primary;33.902866;-117.89309;no;703;yes;no;unknown;14;may;378;1;-1;0;unknown;no
41;blue-collar;married;primary;33.902866;-117.89309;no;7735;yes;no;unknown;14;may;240;1;-1;0;unknown;no
41;services;married;primary;40.9478;-90.36518;no;455;yes;no;unknown;14;may;80;1;-1;0;unknown;no
55;blue-collar;married;secondary;40.9478;-90.36518;no;831;yes;no;unknown;14;may;144;1;-1;0;unknown;no
46;services;married;secondary;40.9478;-90.36518;no;1757;yes;no;unknown;14;may;380;4;-1;0;unknown;no
54;blue-collar;married;secondary;38.812893;-82.26784;no;1480;yes;no;unknown;14;may;108;1;-1;0;unknown;no
51;blue-collar;married;secondary;38.812893;-82.26784;no;7180;yes;no;unknown;14;may;927;1;-1;0;unknown;yes
47;services;divorced;secondary;38.812893;-82.26784;no;4906;yes;no;unknown;14;may;389;1;-1;0;unknown;no
35;management;single;tertiary;38.812893;-82.26784;no;592;no;yes;unknown;14;may;192;1;-1;0;unknown;no
30;blue-collar;married;secondary;38.812893;-82.26784;no;128;yes;no;unknown;14;may;273;1;-1;0;unknown;no
32;management;single;secondary;38.812893;-82.26784;no;160;yes;no;unknown;14;may;48;1;-1;0;unknown;no
35;blue-collar;married;primary;38.273407;-121.22437;no;441;yes;no;unknown;14;may;8;1;-1;0;unknown;no
48;blue-collar;single;secondary;29.32975;-94.7644;no;8982;yes;no;unknown;14;may;628;1;-1;0;unknown;no
36;services;married;secondary;29.32975;-94.7644;no;338;no;no;unknown;14;may;90;1;-1;0;unknown;no
53;services;married;secondary;29.32975;-94.7644;no;10749;yes;no;unknown;14;may;221;1;-1;0;unknown;no
48;technician;married;secondary;29.32975;-94.7644;no;638;yes;no;unknown;14;may;217;1;-1;0;unknown;no
42;services;married;secondary;29.32975;-94.7644;no;737;yes;no;unknown;14;may;762;2;-1;0;unknown;no
38;services;single;secondary;29.32975;-94.7644;no;7695;yes;no;unknown;14;may;193;2;-1;0;unknown;no
32;admin.;single;secondary;29.32975;-94.7644;no;91;yes;no;unknown;14;may;302;2;-1;0;unknown;no
51;unemployed;married;secondary;29.32975;-94.7644;no;760;yes;no;unknown;14;may;411;1;-1;0;unknown;no
34;blue-collar;married;secondary;29.32975;-94.7644;no;683;yes;no;unknown;14;may;245;2;-1;0;unknown;no
43;blue-collar;married;secondary;29.32975;-94.7644;no;1311;yes;no;unknown;14;may;746;1;-1;0;unknown;no
50;blue-collar;married;secondary;29.32975;-94.7644;no;606;yes;no;unknown;14;may;673;2;-1;0;unknown;no
44;blue-collar;married;primary;29.32975;-94.7644;no;0;yes;no;unknown;14;may;220;7;-1;0;unknown;no
25;services;single;secondary;29.32975;-94.7644;no;192;yes;no;unknown;14;may;232;1;-1;0;unknown;no
60;blue-collar;married;secondary;29.32975;-94.7644;no;751;yes;no;unknown;14;may;115;3;-1;0;unknown;no
32;technician;single;unknown;29.32975;-94.7644;no;10600;no;no;unknown;14;may;485;2;-1;0;unknown;no
44;admin.;married;secondary;29.32975;-94.7644;no;447;yes;yes;unknown;14;may;106;5;-1;0;unknown;no
26;student;single;secondary;29.32975;-94.7644;no;3096;yes;no;unknown;14;may;107;1;-1;0;unknown;no
36;admin.;married;secondary;29.32975;-94.7644;no;998;yes;no;unknown;14;may;1044;2;-1;0;unknown;no
29;entrepreneur;single;tertiary;29.32975;-94.7644;no;303;yes;no;unknown;14;may;180;4;-1;0;unknown;no
29;management;single;tertiary;29.32975;-94.7644;no;1952;yes;no;unknown;14;may;354;1;-1;0;unknown;no
42;blue-collar;married;secondary;29.32975;-94.7644;no;171;yes;no;unknown;14;may;55;1;-1;0;unknown;no
32;blue-collar;single;secondary;29.32975;-94.7644;no;116;no;no;unknown;14;may;392;1;-1;0;unknown;no
37;admin.;married;secondary;29.32975;-94.7644;no;766;yes;no;unknown;14;may;123;1;-1;0;unknown;no
50;admin.;divorced;secondary;29.32975;-94.7644;yes;-500;yes;no;unknown;14;may;148;3;-1;0;unknown;no
44;blue-collar;married;secondary;29.32975;-94.7644;no;2017;yes;no;unknown;14;may;74;3;-1;0;unknown;no
43;technician;married;secondary;29.32975;-94.7644;no;672;yes;no;unknown;14;may;267;8;-1;0;unknown;no
41;services;married;primary;29.32975;-94.7644;no;450;yes;no;unknown;14;may;374;2;-1;0;unknown;no
45;admin.;married;secondary;29.32975;-94.7644;no;-31;yes;no;unknown;14;may;295;2;-1;0;unknown;no
41;admin.;married;tertiary;29.32975;-94.7644;no;5426;yes;no;unknown;14;may;149;2;-1;0;unknown;no
57;technician;married;secondary;29.32975;-94.7644;no;629;yes;no;unknown;14;may;226;2;-1;0;unknown;no
34;self-employed;single;tertiary;29.32975;-94.7644;no;2800;yes;no;unknown;14;may;668;1;-1;0;unknown;no
47;services;married;secondary;29.32975;-94.7644;no;1549;yes;no;unknown;14;may;95;6;-1;0;unknown;no
49;technician;married;secondary;29.32975;-94.7644;no;6050;yes;no;unknown;14;may;229;2;-1;0;unknown;no
58;blue-collar;married;primary;29.32975;-94.7644;no;1406;yes;no;unknown;14;may;252;3;-1;0;unknown;no
51;unemployed;married;secondary;29.32975;-94.7644;no;425;yes;no;unknown;14;may;286;14;-1;0;unknown;no
30;management;married;tertiary;29.32975;-94.7644;no;-328;yes;no;unknown;14;may;242;5;-1;0;unknown;no
47;services;divorced;secondary;29.32975;-94.7644;no;430;yes;yes;unknown;14;may;335;1;-1;0;unknown;no
29;technician;single;secondary;29.32975;-94.7644;no;6911;no;no;unknown;14;may;323;5;-1;0;unknown;no
51;blue-collar;married;primary;29.32975;-94.7644;no;111;yes;no;unknown;14;may;140;1;-1;0;unknown;no
49;housemaid;single;primary;29.32975;-94.7644;no;1158;yes;no;unknown;14;may;159;3;-1;0;unknown;no
43;services;married;secondary;29.32975;-94.7644;no;823;yes;no;unknown;14;may;293;3;-1;0;unknown;no
41;blue-collar;married;primary;29.32975;-94.7644;no;410;yes;no;unknown;14;may;85;4;-1;0;unknown;no
29;admin.;single;secondary;29.32975;-94.7644;no;1028;yes;no;unknown;14;may;343;1;-1;0;unknown;no
42;blue-collar;married;primary;29.32975;-94.7644;no;1288;yes;no;unknown;14;may;295;1;-1;0;unknown;no
34;blue-collar;single;secondary;29.32975;-94.7644;yes;-115;yes;no;unknown;14;may;360;1;-1;0;unknown;no
44;management;married;tertiary;33.788624;-117.92451;no;474;yes;yes;unknown;14;may;183;4;-1;0;unknown;no
44;services;divorced;secondary;33.788624;-117.92451;no;2416;yes;no;unknown;14;may;304;3;-1;0;unknown;no
30;management;married;tertiary;33.788624;-117.92451;no;233;yes;no;unknown;14;may;382;10;-1;0;unknown;no
26;blue-collar;single;secondary;33.788624;-117.92451;no;277;no;no;unknown;14;may;514;2;-1;0;unknown;no
28;technician;single;secondary;33.788624;-117.92451;no;280;yes;no;unknown;14;may;142;3;-1;0;unknown;no
42;technician;married;tertiary;33.788624;-117.92451;no;2106;yes;yes;unknown;14;may;162;2;-1;0;unknown;no
40;housemaid;divorced;primary;33.788624;-117.92451;no;2610;yes;no;unknown;14;may;301;3;-1;0;unknown;no
49;retired;married;secondary;33.788624;-117.92451;no;329;yes;no;unknown;14;may;264;2;-1;0;unknown;no
42;admin.;divorced;secondary;33.788624;-117.92451;no;1811;yes;no;unknown;14;may;150;1;-1;0;unknown;no
29;admin.;married;secondary;32.96817;-96.58197;no;387;yes;yes;unknown;14;may;49;1;-1;0;unknown;no
47;blue-collar;married;primary;32.96817;-96.58197;no;6439;yes;no;unknown;14;may;326;3;-1;0;unknown;no
42;management;married;unknown;32.96817;-96.58197;no;1333;yes;no;unknown;14;may;468;2;-1;0;unknown;no
45;services;divorced;secondary;32.96817;-96.58197;no;864;yes;no;unknown;14;may;183;2;-1;0;unknown;no
29;admin.;single;secondary;32.96817;-96.58197;no;900;yes;no;unknown;14;may;339;1;-1;0;unknown;no
41;technician;married;tertiary;32.96817;-96.58197;no;744;yes;no;unknown;14;may;125;1;-1;0;unknown;no
40;blue-collar;single;unknown;31.4351;-97.7368;no;4370;yes;no;unknown;14;may;232;2;-1;0;unknown;no
48;admin.;married;secondary;41.446323;-122.6498;no;6532;yes;no;unknown;14;may;312;5;-1;0;unknown;no
41;blue-collar;married;primary;41.87247;-88.33851;no;348;yes;no;unknown;14;may;423;2;-1;0;unknown;no
60;retired;married;secondary;41.87247;-88.33851;no;2077;yes;no;unknown;14;may;163;1;-1;0;unknown;no
44;management;married;tertiary;41.87247;-88.33851;no;1945;no;no;unknown;14;may;191;1;-1;0;unknown;no
49;self-employed;single;tertiary;41.87247;-88.33851;no;21;yes;no;unknown;14;may;248;1;-1;0;unknown;no
47;management;divorced;tertiary;41.87247;-88.33851;no;4556;yes;no;unknown;14;may;146;1;-1;0;unknown;no
48;technician;married;secondary;41.87247;-88.33851;no;1764;yes;no;unknown;14;may;125;2;-1;0;unknown;no
44;admin.;married;primary;41.87247;-88.33851;no;248;yes;no;unknown;14;may;234;1;-1;0;unknown;no
28;blue-collar;married;primary;41.87247;-88.33851;no;0;no;no;unknown;14;may;17;24;-1;0;unknown;no
31;services;married;secondary;41.87247;-88.33851;no;37;yes;no;unknown;14;may;546;1;-1;0;unknown;no
29;blue-collar;married;primary;41.87247;-88.33851;no;236;yes;no;unknown;14;may;554;1;-1;0;unknown;no
28;student;single;secondary;41.87247;-88.33851;no;246;yes;no;unknown;14;may;162;4;-1;0;unknown;no
43;services;divorced;secondary;41.87247;-88.33851;no;206;yes;no;unknown;14;may;436;1;-1;0;unknown;no
32;services;married;secondary;41.87247;-88.33851;no;162;yes;no;unknown;14;may;297;2;-1;0;unknown;no
44;technician;divorced;secondary;41.87247;-88.33851;no;976;yes;no;unknown;14;may;302;2;-1;0;unknown;no
42;technician;married;secondary;41.87247;-88.33851;no;645;yes;yes;unknown;14;may;349;5;-1;0;unknown;no
45;blue-collar;married;primary;30.738703;-97.58136;no;1794;yes;no;unknown;14;may;174;2;-1;0;unknown;no
31;admin.;single;secondary;30.738703;-97.58136;no;358;yes;no;unknown;14;may;180;1;-1;0;unknown;no
48;technician;single;secondary;30.738703;-97.58136;no;9131;yes;no;unknown;14;may;902;5;-1;0;unknown;no
45;blue-collar;married;primary;30.738703;-97.58136;no;532;yes;no;unknown;14;may;137;2;-1;0;unknown;no
27;blue-collar;single;secondary;37.02072;-121.5674;no;1150;yes;no;unknown;14;may;282;1;-1;0;unknown;no
55;blue-collar;married;primary;37.02072;-121.5674;no;680;yes;no;unknown;14;may;321;1;-1;0;unknown;no
45;entrepreneur;married;secondary;37.02072;-121.5674;no;245;yes;no;unknown;14;may;126;3;-1;0;unknown;no
50;unemployed;married;secondary;38.75653;-89.95713;no;-13;yes;no;unknown;14;may;554;1;-1;0;unknown;no
44;unemployed;married;secondary;38.75653;-89.95713;no;728;yes;no;unknown;14;may;21;11;-1;0;unknown;no
45;admin.;married;secondary;41.8778;-88.05827;no;137;yes;no;unknown;14;may;427;1;-1;0;unknown;no
51;housemaid;married;primary;41.8778;-88.05827;no;289;no;no;unknown;14;may;97;5;-1;0;unknown;no
30;blue-collar;single;secondary;41.8778;-88.05827;no;609;yes;no;unknown;14;may;402;1;-1;0;unknown;no
43;blue-collar;married;secondary;41.8778;-88.05827;no;15740;yes;no;unknown;14;may;252;2;-1;0;unknown;no
41;blue-collar;married;primary;41.8778;-88.05827;no;574;yes;no;unknown;14;may;449;2;-1;0;unknown;no
30;blue-collar;married;primary;41.8778;-88.05827;no;1480;yes;no;unknown;14;may;360;2;-1;0;unknown;no
41;blue-collar;married;secondary;42.135715;-87.76602;no;343;yes;no;unknown;14;may;89;7;-1;0;unknown;no
29;blue-collar;married;secondary;34.231247;-118.21873;no;424;yes;yes;unknown;14;may;241;2;-1;0;unknown;no
31;admin.;married;secondary;34.231247;-118.21873;no;413;yes;no;unknown;14;may;574;2;-1;0;unknown;no
40;technician;single;secondary;34.231247;-118.21873;no;277;yes;no;unknown;14;may;274;2;-1;0;unknown;no
41;blue-collar;married;secondary;34.231247;-118.21873;no;2157;yes;no;unknown;14;may;154;2;-1;0;unknown;no
43;admin.;divorced;secondary;34.231247;-118.21873;no;738;yes;no;unknown;14;may;71;4;-1;0;unknown;no
43;blue-collar;married;primary;34.231247;-118.21873;no;-101;yes;no;unknown;14;may;122;4;-1;0;unknown;no
50;entrepreneur;married;tertiary;34.231247;-118.21873;no;-52;yes;no;unknown;14;may;166;4;-1;0;unknown;no
40;unemployed;divorced;secondary;34.231247;-118.21873;no;262;yes;no;unknown;14;may;163;5;-1;0;unknown;no
23;blue-collar;single;secondary;34.231247;-118.21873;no;-95;yes;no;unknown;14;may;167;3;-1;0;unknown;no
37;admin.;married;secondary;34.231247;-118.21873;no;66;yes;no;unknown;14;may;91;7;-1;0;unknown;no
47;blue-collar;married;secondary;34.231247;-118.21873;no;3630;yes;no;unknown;14;may;133;4;-1;0;unknown;no
29;blue-collar;married;secondary;34.231247;-118.21873;no;294;yes;no;unknown;14;may;594;2;-1;0;unknown;no
46;technician;married;secondary;34.231247;-118.21873;no;1465;yes;no;unknown;14;may;86;2;-1;0;unknown;no
31;admin.;married;secondary;34.231247;-118.21873;no;0;yes;no;unknown;14;may;40;2;-1;0;unknown;no
57;technician;single;secondary;34.231247;-118.21873;no;5961;yes;no;unknown;14;may;166;3;-1;0;unknown;no
54;blue-collar;married;secondary;34.231247;-118.21873;no;1487;yes;no;unknown;14;may;302;16;-1;0;unknown;no
44;blue-collar;married;primary;34.231247;-118.21873;no;-295;yes;no;unknown;14;may;303;4;-1;0;unknown;no
36;blue-collar;married;secondary;34.231247;-118.21873;no;0;no;no;unknown;14;may;636;6;-1;0;unknown;no
54;blue-collar;married;secondary;34.231247;-118.21873;no;219;yes;no;unknown;14;may;341;5;-1;0;unknown;no
38;technician;married;secondary;34.231247;-118.21873;no;1442;yes;yes;unknown;14;may;483;3;-1;0;unknown;no
38;blue-collar;married;secondary;34.231247;-118.21873;no;360;yes;no;unknown;14;may;220;2;-1;0;unknown;no
40;blue-collar;married;secondary;34.231247;-118.21873;no;339;yes;no;unknown;14;may;234;2;-1;0;unknown;no
46;technician;married;secondary;34.231247;-118.21873;no;1427;yes;no;unknown;14;may;32;3;-1;0;unknown;no
41;admin.;single;secondary;34.231247;-118.21873;no;30;yes;no;unknown;14;may;211;3;-1;0;unknown;no
33;management;married;tertiary;34.231247;-118.21873;no;483;yes;no;unknown;14;may;738;2;-1;0;unknown;no
36;admin.;married;secondary;34.231247;-118.21873;no;402;yes;no;unknown;14;may;482;2;-1;0;unknown;no
59;retired;married;secondary;34.231247;-118.21873;no;5678;yes;no;unknown;14;may;238;2;-1;0;unknown;no
49;blue-collar;married;primary;34.231247;-118.21873;no;0;no;no;unknown;14;may;370;2;-1;0;unknown;no
49;blue-collar;married;secondary;34.231247;-118.21873;no;2631;yes;no;unknown;14;may;76;2;-1;0;unknown;no
44;blue-collar;married;primary;34.231247;-118.21873;no;112;yes;no;unknown;14;may;225;2;-1;0;unknown;no
38;admin.;married;secondary;34.231247;-118.21873;no;664;yes;no;unknown;14;may;256;2;-1;0;unknown;no
44;technician;married;secondary;34.231247;-118.21873;no;2626;yes;no;unknown;14;may;567;3;-1;0;unknown;no
43;technician;single;secondary;34.231247;-118.21873;no;28;yes;no;unknown;14;may;2241;4;-1;0;unknown;no
42;blue-collar;married;primary;34.231247;-118.21873;no;321;yes;no;unknown;14;may;147;3;-1;0;unknown;no
41;admin.;married;secondary;41.919506;-88.07458;no;1794;yes;no;unknown;14;may;135;2;-1;0;unknown;no
52;services;married;secondary;34.15451;-117.84093;no;989;yes;no;unknown;14;may;260;2;-1;0;unknown;no
41;technician;single;tertiary;34.15451;-117.84093;no;6029;yes;no;unknown;14;may;254;2;-1;0;unknown;no
29;blue-collar;married;secondary;34.15451;-117.84093;no;416;yes;no;unknown;14;may;1118;2;-1;0;unknown;no
36;blue-collar;married;unknown;34.15451;-117.84093;no;-389;yes;no;unknown;14;may;76;9;-1;0;unknown;no
42;blue-collar;married;unknown;42.092636;-87.82326;no;1260;yes;no;unknown;14;may;79;3;-1;0;unknown;no
34;management;married;tertiary;42.092636;-87.82326;no;82;no;no;unknown;14;may;94;6;-1;0;unknown;no
35;technician;married;secondary;42.092636;-87.82326;no;94;yes;yes;unknown;14;may;208;5;-1;0;unknown;no
41;blue-collar;divorced;secondary;42.092636;-87.82326;no;5291;yes;no;unknown;14;may;1423;3;-1;0;unknown;yes
57;retired;married;primary;42.092636;-87.82326;no;3401;yes;no;unknown;14;may;271;2;-1;0;unknown;no
46;self-employed;married;secondary;42.092636;-87.82326;no;0;yes;yes;unknown;14;may;166;5;-1;0;unknown;no
58;admin.;married;secondary;42.092636;-87.82326;no;-1196;yes;yes;unknown;14;may;256;4;-1;0;unknown;no
50;blue-collar;married;secondary;42.092636;-87.82326;no;810;yes;no;unknown;14;may;19;14;-1;0;unknown;no
57;technician;divorced;secondary;42.092636;-87.82326;no;3105;yes;no;unknown;14;may;173;11;-1;0;unknown;no
47;technician;married;secondary;42.092636;-87.82326;no;351;yes;no;unknown;14;may;367;3;-1;0;unknown;no
46;blue-collar;single;secondary;42.092636;-87.82326;no;2612;yes;no;unknown;14;may;414;2;-1;0;unknown;no
47;blue-collar;divorced;primary;42.092636;-87.82326;no;556;yes;no;unknown;14;may;227;4;-1;0;unknown;no
49;blue-collar;divorced;primary;42.092636;-87.82326;no;380;yes;no;unknown;14;may;349;2;-1;0;unknown;no
49;blue-collar;married;primary;42.092636;-87.82326;no;953;yes;no;unknown;14;may;278;2;-1;0;unknown;no
26;blue-collar;single;secondary;42.092636;-87.82326;no;786;yes;yes;unknown;14;may;103;5;-1;0;unknown;no
52;management;married;tertiary;42.092636;-87.82326;no;601;yes;no;unknown;14;may;249;2;-1;0;unknown;no
47;management;married;secondary;39.52607;-82.105415;no;651;yes;no;unknown;14;may;143;3;-1;0;unknown;no
43;technician;single;secondary;34.511738;-119.7035;no;0;yes;no;unknown;14;may;37;3;-1;0;unknown;no
20;student;single;tertiary;36.544857;-121.42171;no;79;yes;no;unknown;14;may;168;3;-1;0;unknown;no
43;services;married;secondary;34.293953;-118.50764;no;0;yes;no;unknown;14;may;260;3;-1;0;unknown;no
53;admin.;married;secondary;34.293953;-118.50764;no;4464;yes;no;unknown;14;may;162;3;-1;0;unknown;no
40;self-employed;married;primary;32.456142;-97.71856;no;422;yes;no;unknown;14;may;187;3;-1;0;unknown;no
52;technician;married;secondary;32.456142;-97.71856;no;598;no;no;unknown;14;may;266;2;-1;0;unknown;no
43;technician;divorced;tertiary;32.777313;-96.9892;no;123;no;no;unknown;14;may;279;2;-1;0;unknown;no
55;management;married;tertiary;32.777313;-96.9892;no;0;yes;no;unknown;14;may;159;2;-1;0;unknown;no
41;entrepreneur;married;secondary;34.03238;-117.26525;no;718;yes;no;unknown;14;may;318;2;-1;0;unknown;no
36;blue-collar;married;secondary;38.754387;-121.17086;no;-406;yes;yes;unknown;14;may;104;3;-1;0;unknown;no
57;management;divorced;secondary;38.73232;-90.10696;no;3625;yes;no;unknown;14;may;747;3;-1;0;unknown;no
30;admin.;single;secondary;32.951595;-97.06869;yes;-35;yes;no;unknown;14;may;1204;4;-1;0;unknown;no
41;management;married;tertiary;32.951595;-97.06869;no;1132;no;no;unknown;15;may;95;4;-1;0;unknown;no
56;services;married;secondary;32.951595;-97.06869;no;1121;yes;no;unknown;15;may;176;2;-1;0;unknown;no
44;blue-collar;married;primary;32.951595;-97.06869;no;3407;yes;no;unknown;15;may;179;2;-1;0;unknown;no
45;blue-collar;married;secondary;32.951595;-97.06869;no;827;yes;no;unknown;15;may;319;5;-1;0;unknown;no
43;retired;married;primary;32.951595;-97.06869;no;471;no;yes;unknown;15;may;114;2;-1;0;unknown;no
50;technician;married;tertiary;32.951595;-97.06869;no;2938;yes;no;unknown;15;may;170;5;-1;0;unknown;no
26;blue-collar;married;primary;32.951595;-97.06869;no;-219;yes;yes;unknown;15;may;311;5;-1;0;unknown;no
34;services;single;secondary;39.220196;-120.90084;no;719;yes;no;unknown;15;may;362;3;-1;0;unknown;no
39;admin.;married;primary;39.220196;-120.90084;no;-439;yes;no;unknown;15;may;347;8;-1;0;unknown;no
32;management;single;tertiary;39.220196;-120.90084;no;0;yes;no;unknown;15;may;86;4;-1;0;unknown;no
46;services;married;secondary;39.220196;-120.90084;no;74;yes;no;unknown;15;may;101;4;-1;0;unknown;no
58;management;married;tertiary;39.220196;-120.90084;no;44;yes;no;unknown;15;may;288;2;-1;0;unknown;no
54;entrepreneur;married;secondary;39.220196;-120.90084;no;52;yes;no;unknown;15;may;44;3;-1;0;unknown;no
